,extract_id,target,target_compound,target_compound_bolded,text,url
753,2186,indiaan,Indiaansch,𝙄𝙣𝙙𝙞𝙖𝙖𝙣𝙨𝙘𝙝,"iet verwacht had te zien, namelijk de drijvende gedaante van een 𝙄𝙣𝙙𝙞𝙖𝙖𝙣𝙨𝙘𝙝 meisje, met een vredepalm in de hand.Het was Poccahontas. ,""Stil",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110621281:mpeg21:a0082
754,2185,volbloed,volbloed,𝙫𝙤𝙡𝙗𝙡𝙤𝙚𝙙,"at zich te 3atavia heeft voorgedaan, was èèri van de partijen wel 𝙫𝙤𝙡𝙗𝙡𝙤𝙚𝙙-Arisch, doch de andere partij een Indische voldeed niet aan de Ne",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110636254:mpeg21:a0037
755,2184,traditioneel,traditioneel,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙚𝙡,"H.Prinses Juliana.De harmonie zal haar 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙚𝙡 Meiuitstapje maken naar Hilvarenbéek, afmarsch 5 uur v.m. vanaf",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010692805:mpeg21:a0147
756,2183,inlander,inlander,𝙞𝙣𝙡𝙖𝙣𝙙𝙚𝙧,"den.Ze hebben niets anders te doen dan te zorgen, dat geen enkele 𝙞𝙣𝙡𝙖𝙣𝙙𝙚𝙧 langs dien kant zal ontsnappen.Zoodra ze ons hooren schieten op h",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010989207:mpeg21:a0063
757,2182,knecht,knecht,𝙠𝙣𝙚𝙘𝙝𝙩," dat zijn huishoud■ter hem morgen in den steek zou laten of dat de 𝙠𝙣𝙚𝙘𝙝𝙩 niet komen zou, om voor 't vee te zorgen, en ook dat de familie er",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010662824:mpeg21:a0211
758,2180,gemengd,Gemengd,𝙂𝙚𝙢𝙚𝙣𝙜𝙙,"e""*og. .* Loco superieur Santos 1S cent, Robusta f. a. g. 17 cent.𝙂𝙚𝙢𝙚𝙣𝙜𝙙 2 Febr.| 1 Febr. contract Ocht.Middag Ocht.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110571961:mpeg21:a0312
759,2178,marron,Marron,𝙈𝙖𝙧𝙧𝙤𝙣,"Pitti, M.J.𝙈𝙖𝙧𝙧𝙤𝙣, E.J.Ezechiels, G.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011222241:mpeg21:a0079
760,2177,moslim,Moslims,𝙈𝙤𝙨𝙡𝙞𝙢𝙨," ■Vernomen, dat Hindoes, om niet in contact te komen met »onrein* 𝙈𝙤𝙨𝙡𝙞𝙢𝙨 op openbare markten, terrein aan gekocht aan Saramaccastraat, erf",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011071255:mpeg21:a0003
761,2176,gemengd,gemengd,𝙜𝙚𝙢𝙚𝙣𝙜𝙙,"t gesticht ging H.M. naar het Oude-Mannen- en Vrouwenhuis van het 𝙜𝙚𝙢𝙚𝙣𝙜𝙙 armbestuur, een groot oud huis in een frissche laan, waar 36 mann",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010885661:mpeg21:a0019
762,2173,aziatisch,Aziatisch,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝,"F.E.Visser, de conservator van het 𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝 Museum te Amsterdam, die een studiereis naar de Vereenigde Slete",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010018273:mpeg21:a0179
763,2172,onbeschaafd,onbeschaafd,𝙤𝙣𝙗𝙚𝙨𝙘𝙝𝙖𝙖𝙛𝙙,"vuiidt>ii Bullen worden, dl* joag* vrouwen ln p:ai»t« van tuws, 𝙤𝙣𝙗𝙚𝙨𝙘𝙝𝙖𝙖𝙛𝙙* goldophaler» ln dient*: zuli«n wi len nemen om tich met het to",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110555420:mpeg21:a0106
764,2171,roots,roots,𝙧𝙤𝙤𝙩𝙨,"en bevatten het helengedlcht, het epos van Wermland en Dalecariië, 𝙧𝙤𝙤𝙩𝙨 vaak van beschrijving, ongeëvenaard van erbeelding en vaak geniaal",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011117499:mpeg21:a0189
765,2170,slaven,negerslaven,𝙣𝙚𝙜𝙚𝙧𝙨𝙡𝙖𝙫𝙚𝙣,"deraardschen weg"" door en door, en alle vrienden van ontvluchte 𝙣𝙚𝙜𝙚𝙧𝙨𝙡𝙖𝙫𝙚𝙣 leerden baar waardeeren en vertrouwen.Hare laatste expeditie na",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180549:mpeg21:a0027
766,2169,indisch,Indisch,𝙄𝙣𝙙𝙞𝙨𝙘𝙝," juistheid van zijn bewering.De brandstichter is een gewezen Oost-𝙄𝙣𝙙𝙞𝙨𝙘𝙝 militair die in Indië drie jaar gevang©, nisstnf onderging wegens",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010469478:mpeg21:a0058
767,2168,moslim,Moslim,𝙈𝙤𝙨𝙡𝙞𝙢,"en echtscheiding komt , er meer voor dan in eenig ander deel . der 𝙈𝙤𝙨𝙡𝙞𝙢-wereld, (idem.)De zonde van Sodom wordt in de heilige mos-1 . kee ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011182967:mpeg21:a0054
768,2167,afkomst,afkomst,𝙖𝙛𝙠𝙤𝙢𝙨𝙩,"tot vrouw, dat, indien Albani mij had gezegd, dat zij van geringe 𝙖𝙛𝙠𝙤𝙢𝙨𝙩, ja, zelts een gevallen meis je was, ik hem zou gezegd hebben: Ge",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180574:mpeg21:a0070
769,2166,moslim,Moslim,𝙈𝙤𝙨𝙡𝙞𝙢,e gooien en dit op Westersche leest te schocvoor den rechtzinnigen 𝙈𝙤𝙨𝙡𝙞𝙢 niets minder dan geestelijke revolutie beteekenen.Laten we echter ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010733622:mpeg21:a0126
770,2164,historisch,historisch,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝,"an het Nederlandsche staatsrecht van Van der Pot; door zijn stof 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝 en juridisch te bewerken, heeft Van der Pot het werk volbracht, ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110531090:mpeg21:a0106
771,2163,boesman,Boesman,𝘽𝙤𝙚𝙨𝙢𝙖𝙣,Candron Swaertenbroecks He Mol P.Braine Van Halm.𝘽𝙤𝙚𝙨𝙢𝙖𝙣 Gillis Bierna R.Braine Adams J.Diddens Scheidsrechter Rous (Eng.),https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010658010:mpeg21:a0312
772,2162,indo-europeaan,Indo-Europeaan,𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣,borene te vervangen!Want wie spreekt over de zwakheden van den 𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣 zal die m.i. meer als gevolgen van de complicaties van het mil,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010030392:mpeg21:a0250
773,2161,ontdekken,ontdekken,𝙤𝙣𝙩𝙙𝙚𝙠𝙠𝙚𝙣,"rouw in het binnenland van Suriname en ontdekte de Bosnegers.Zo „𝙤𝙣𝙩𝙙𝙚𝙠𝙠𝙚𝙣"" Amerikanen altijd overal dingen, toestanden, mensen.Hij schreef",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010345576:mpeg21:a0053
774,2160,traditionele,traditionele,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚,"luwelen kussen een schaar aanbood, waarmede de Gouverneur op de 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚 wijze het rood wit blauwe lint, wat nog de enige afscheiding vo",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281781:mpeg21:a0022
775,2159,kaffer,Kaffer,𝙆𝙖𝙛𝙛𝙚𝙧," want vrouwen zouden op dit late uur wel niet meer op straat zijn.„𝙆𝙖𝙛𝙛𝙚𝙧!""zei Peters hardop, want hij was woedend.Woedend op'zichzelf, op E",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010314153:mpeg21:a0084
776,2158,islamiet,Islamiet,𝙄𝙨𝙡𝙖𝙢𝙞𝙚𝙩,"is er van hem wel wat te maken, van hem wel wat te verwachten.Als 𝙄𝙨𝙡𝙖𝙢𝙞𝙚𝙩 onderscheidt de »Djawah#—Javaan, Maleijer, enz. zich van andere n",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011135712:mpeg21:a0028
777,2157,barbaren,barbaren,𝙗𝙖𝙧𝙗𝙖𝙧𝙚𝙣,"(.Applaus).Met een „faccuse"" van Zola, beschuldigen wy Bllen de 𝙗𝙖𝙧𝙗𝙖𝙧𝙚𝙣, dio de aarde gedrenkt hebben met uw bloed; wjj klagen do veiantw",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010407726:mpeg21:a0080
778,2156,afgod,afgod,𝙖𝙛𝙜𝙤𝙙,"e gedachte, zijn eenige zorg.Geld zoekt en jaagt hij na.Geld is de 𝙖𝙛𝙜𝙤𝙙, dien hij aanbidt.De j spaarzame daarentegen verwerft!geld en goed",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010280337:mpeg21:a0002
779,2155,historisch,historisch,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝,iet met één handomdraai : laat veranderen; ook in Rusland is het 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝 gewordene in cultuur en genialiteit niet op zij te schuiven en ',https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010745334:mpeg21:a0127
780,2154,berber,Berber,𝘽𝙚𝙧𝙗𝙚𝙧,"n Morokko was verkregen.Dit schijnt, gezien den nieuwen aanval der 𝘽𝙚𝙧𝙗𝙚𝙧 stammen echter misgerekend te zijn.Het leven dezer barbaarsche sta",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011185600:mpeg21:a0014
781,2153,historisch,historisch,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝,"--,l_?ü,te bUeenkoV«!*ehoud«_vPl3 t lelt. dat de colleglanten de 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝 I^^ ti.k.or.kbogrip.*_- P«-ukambt braken, «hreel £t___ l-__.'*? ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010034631:mpeg21:a0094
782,2152,hottentot,Hottentot,𝙃𝙤𝙩𝙩𝙚𝙣𝙩𝙤𝙩," de menschen is elders werk gegeven.Dat is een leugen.""Wethouder 𝙃𝙤𝙩𝙩𝙚𝙣𝙩𝙤𝙩: „Het is wel jammer, dat de heer Dijkstra de door hem ontworpen ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011163465:mpeg21:a0058
783,2151,traditioneel,traditioneel,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙚𝙡," de toeschouwers bij generale repetities zijn er overigens, die 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙚𝙡 slecht geluimd komen, daar ze geen gevoel hebben voor liet succ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010008672:mpeg21:a0024
784,2150,marron,Marrons,𝙈𝙖𝙧𝙧𝙤𝙣𝙨," (1) 1729.: Litplundering. der plantage Welge-, troffen door de - 𝙈𝙖𝙧𝙧𝙤𝙣𝙨; en; moord * v.tn den eige.. naar J.P; frty*. , ii iirrJinriifaii",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011214416:mpeg21:a0003
785,2149,inheems,inheemsche,𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝙘𝙝𝙚,"viel otoffer van het klimaat.Door zijn arbeid \ erkregen, dat de 𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝙘𝙝𝙚 krachten meer werden betrokken, waat ich sneller kon uitbreiden.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010658732:mpeg21:a0228
786,2148,ras,ras,𝙧𝙖𝙨,"ers, die trots alle belommeringen, de aanklacht, dat «it het zwarte 𝙧𝙖𝙨 geen vooraan staande persoonlijkheden voortkomen logenstraffen, gro",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011222159:mpeg21:a0025
787,2147,moslim,Moslim,𝙈𝙤𝙨𝙡𝙞𝙢,"groote pepertuinen , had zich aan ons gezag onderworpen.Hij had de 𝙈𝙤𝙨𝙡𝙞𝙢 of priesters uit de XXV Moekin verjaagd.Reeds vroeger had hij zich",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010339741:mpeg21:a0016
788,2146,historisch,historischen,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝𝙚𝙣,"wetsknngen.Het positieve recht moet in nauwer samenhang met den 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝𝙚𝙣 ontwikkelingsgang eener samenleving worden gevormd, aldus spr.E",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010676347:mpeg21:a0197
789,2145,aziatisch,Aziatisch,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝,"ndheden.Wij hebben op de Filippijnen een volk, hoofdzakelijk van 𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝 ras, maar met een klein beetje Europeesch bloed en met de tradit",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010280489:mpeg21:a0028
790,2144,primitief,primitief,𝙥𝙧𝙞𝙢𝙞𝙩𝙞𝙚𝙛,"rijdom ons toebedacht, door de begrooting voor 1928, een uiterst 𝙥𝙧𝙞𝙢𝙞𝙩𝙞𝙚𝙛 beroep op het volksinstinct.De groóte massa staat er dan ook bij",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010281306:mpeg21:a0002
791,2143,kaukasisch,Kaukasisch,𝙆𝙖𝙪𝙠𝙖𝙨𝙞𝙨𝙘𝙝,"an het nabije oosten af te leiden, het nabije oosten waartoe ook 𝙆𝙖𝙪𝙠𝙖𝙨𝙞𝙨𝙘𝙝 Rusland met z'n vele petroleum behoort.Dat nabije oosten waarop ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011002346:mpeg21:a0135
792,2142,gemengd,gemengde,𝙜𝙚𝙢𝙚𝙣𝙜𝙙𝙚,"klasse W.J. van Bortelz van de lste school D. te semarang noor de 𝙜𝙚𝙢𝙚𝙣𝙜𝙙𝙚 school te Bandjermasln, de hnlpsnderwjjreres mej.H.Bmi ** «aert: ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010031634:mpeg21:a0204
793,2140,moslim,moslimsche,𝙢𝙤𝙨𝙡𝙞𝙢𝙨𝙘𝙝𝙚,"n van Meed-, meer plaateen «loor vreomdo strijdkrachten onder do 𝙢𝙤𝙨𝙡𝙞𝙢𝙨𝙘𝙝𝙚 bevolking iv het heele rijk voottllnreiid toe, en kr«xg een «»le",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010036768:mpeg21:a0078
794,2139,pygmee,pygmee,𝙥𝙮𝙜𝙢𝙚𝙚,"tuig, in motorbooten en prauvven van de Dajaks zijn groote stammen 𝙥𝙮𝙜𝙢𝙚𝙚:*» ontdek?, die rustig afgezonderd leven, geheel ingesloten door m",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010010545:mpeg21:a0032
795,2138,indo-europeaan,Indo-Europeaan,𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣,"aan om te trachten jacht te maken op die roofdieren.Echter 'de 𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣 schoot er het leven bij in, doordat een pan. ter hem besprong ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010198164:mpeg21:a0042
796,2137,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙," en rosé en paars en leigrauw, met zeegroene diepten ver op den 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙.Vóór ons strekt zich de golvende vlakte uit.Boschsteppe, met we",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010607412:mpeg21:a0133
797,2136,boesman,Boesman,𝘽𝙤𝙚𝙨𝙢𝙖𝙣," haar: de Franschtnan, de Duitscher, de Nederlander, ja zelfs de ""𝘽𝙤𝙚𝙨𝙢𝙖𝙣"", en voor hen allen werd gezorgd.Maar alleen de Engelschman kwan ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180260:mpeg21:a0068
798,2135,ontdekken,ontdekken,𝙤𝙣𝙩𝙙𝙚𝙠𝙠𝙚𝙣,"n mijn vuistje, zoo goed als zeker dat hij liet bedrog nooit zou 𝙤𝙣𝙩𝙙𝙚𝙠𝙠𝙚𝙣.Maar hij ontdekte het toch?zei David",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010250239:mpeg21:a0117
799,2134,aziatisch,Aziatisch,𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝," middag was er op het Engelsche stoomschip Rembrandt, dat in het 𝘼𝙯𝙞𝙖𝙩𝙞𝙨𝙘𝙝 dok te Antwerpen gemeerd lag, een hoogloopende twist ontstaan on",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010154409:mpeg21:a0012
800,2133,metis,Metis,𝙈𝙚𝙩𝙞𝙨,"Ootmarsuro, S.Cuba, SAIGON vert, 9 April Snowdonian, S.Marseilla - 𝙈𝙚𝙩𝙞𝙨.S.Port Said.",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010337947:mpeg21:a0186
801,2132,slaaf,slaaf,𝙨𝙡𝙖𝙖𝙛,"vielen.Het slotstuk, een kluchtspel door Danidofsky, getiteld: „De 𝙨𝙡𝙖𝙖𝙛 der Eubiothiek"" viel eveneens in den smaak en bracht de lachspiere",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011150593:mpeg21:a0017
802,2131,inuit,inuit,𝙞𝙣𝙪𝙞𝙩,"erdam), dringen op intrekking der Utrechtsche Tesolutie aan. wat v.𝙞𝙣𝙪𝙞𝙩 de zaal een geroep: ,,Neen, neen, nooit!""tengevolge heeft.De heer ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110559532:mpeg21:a0101
803,2130,marron,Marrons,𝙈𝙖𝙧𝙧𝙤𝙣𝙨," (1) 1729.: Litplundering. der plantage Welge-, troffen door de - 𝙈𝙖𝙧𝙧𝙤𝙣𝙨; en; moord * v.tn den eige.. naar J.P; frty*. , ii iirrJinriifaii",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011214416:mpeg21:a0003
804,2129,homo,Homo,𝙃𝙤𝙢𝙤,"% 98% - do. f 1000 191.5 5 92 92 - Buloarijï.Tabak 1902 ,5 ""K l/K - 𝙃𝙤𝙢𝙤.Obl Kr. i 000'""92/19104 JK '- Oostenrijk. 711 ver lf*R 5 3* - - da ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010667925:mpeg21:a0047
805,2128,koppensneller,koppensneller,𝙠𝙤𝙥𝙥𝙚𝙣𝙨𝙣𝙚𝙡𝙡𝙚𝙧,"fte niet afbrengen.Maar toen eenige maanden later een befaamde 𝙠𝙤𝙥𝙥𝙚𝙣𝙨𝙣𝙚𝙡𝙡𝙚𝙧 door de schoone als haar toekomstige' werd aangenomen, barstte",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010093944:mpeg21:a0001
806,2127,inlander,Inlander,𝙄𝙣𝙡𝙖𝙣𝙙𝙚𝙧,"geweld komen wi) niets verder, tact en geduld moefen ten deze den 𝙄𝙣𝙡𝙖𝙣𝙙𝙚𝙧 doen zwichten.Overheid en particulieren doen In Indië al wat zij ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011168621:mpeg21:a0005
807,2126,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙," Ezerman zijn besten tijd gehad.Bewoog hij zich daarvoor op den 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙, bij. dit gezelschap kon hij zijn komisch talent volkomen ontpl",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011002313:mpeg21:a0196
808,2125,page,Page,𝙋𝙖𝙜𝙚,"t zn bed belde, en als ik niet "" „Wie was die klant,"" sneed Vork af.𝙋𝙖𝙜𝙚 grinnikte.""Dat raadt V nooit de gezant van Hileria!""Vork keek echte",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010989087:mpeg21:a0231
809,2124,onbeschaafd,onbeschaafd,𝙤𝙣𝙗𝙚𝙨𝙘𝙝𝙖𝙖𝙛𝙙,"elijkte, deed mij onwillekeurig denken aan Don Quichot.Daar het 𝙤𝙣𝙗𝙚𝙨𝙘𝙝𝙖𝙖𝙛𝙙 is, aan 't hoofd van een ingezonden stuk een scheldwoord te pla",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010601653:mpeg21:a0117
810,2122,inlandsche,inlandsche,𝙞𝙣𝙡𝙖𝙣𝙙𝙨𝙘𝙝𝙚,"een nacht uit zijn gevangenis gevoerd, en in de eenzaamheid door 𝙞𝙣𝙡𝙖𝙣𝙙𝙨𝙘𝙝𝙚 politiemannen omgebracht.Livraghi stond er bij, overtuigde zich,",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011181261:mpeg21:a0049
811,2121,gemengd,gemengd,𝙜𝙚𝙢𝙚𝙣𝙜𝙙,"pen veroorzaken zoowel. bij koeien als bij paarden.Met oüd - hooi 𝙜𝙚𝙢𝙚𝙣𝙜𝙙, ' vérd wijnen die schade* Ijike uitwcrkselen.Oüd boot verliest .",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011180170:mpeg21:a0052
812,2120,historisch,historisch,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝,"ie paarden kwamen ln de vlammen om.ARNIIESI, 4 Juni. 't Geval is 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝 en 't geschiedde dezer dagen ln zeker dorpje la Gelderland.De do",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110620954:mpeg21:a0141
813,2119,handicap,Handicap,𝙃𝙖𝙣𝙙𝙞𝙘𝙖𝙥,"Bredaprijs.Steeple chase voor paarden van 3 jaar en oude.𝙃𝙖𝙣𝙙𝙞𝙘𝙖𝙥, le prjjs ƒ 400 , 2e prijs ƒlOO, 3e prijs ƒ5O.Inleggold ƒl5.Rouwg",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010592610:mpeg21:a0002
814,2118,historisch,historisch,𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝,wel eenig verband tusschen godsdienst en begraven.Spr. geeft een 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙨𝙘𝙝 overzicht van de geschiedenis van het begraven en de redenen waa,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010885151:mpeg21:a0014
815,2117,barbaar,barbaar,𝙗𝙖𝙧𝙗𝙖𝙖𝙧," min of meer als een vijand heb beschouwd, of veracht heb als een 𝙗𝙖𝙧𝙗𝙖𝙖𝙧, maar dien ik eigenlijk niet genoegzaam ken? — Daarop moeten wij ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010983497:mpeg21:a0001
816,2116,wild,wild,𝙬𝙞𝙡𝙙,"en of gillen.Een stem schreit hoog en hel als van een kind, dan een 𝙬𝙞𝙡𝙙 gejaagd huilen, dan smoren, dan stilte.Een zware mannenstem roept: ",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011090403:mpeg21:a0026
817,2115,achtergrond,achtergrond,𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙,"wonder, naar zijn theologische zijde, stond stilzwijgend op den 𝙖𝙘𝙝𝙩𝙚𝙧𝙜𝙧𝙤𝙣𝙙 van prof, Roesslngh's betoog.Klaar hoe anders was de behandelin",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010006559:mpeg21:a0120
818,2114,indo-europeaan,Indo-Europeaan,𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣,"Volksraad te berde, en drong opnieuw aan op toekenning aan den 𝙄𝙣𝙙𝙤-𝙀𝙪𝙧𝙤𝙥𝙚𝙖𝙖𝙣 van bezitsrecht op den grond.De regeering gaf slechts te kenne",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011170280:mpeg21:a0096
819,2113,mesties,mesties,𝙢𝙚𝙨𝙩𝙞𝙚𝙨,"g het lijk van een ander der Waukootannahs: De tweede, de gewonde 𝙢𝙚𝙨𝙩𝙞𝙚𝙨, was de reusachtige Battu Ducharme.Ducharme, die zich kronkelde v",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010238543:mpeg21:a0007
820,2112,traditionele,traditionele,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚,r overleden muziek had ik wel wat lavendel willen ruiken uit de 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚 kast net vergeelde papieren etc.En of Myra Hess ln de Nocturne ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:110550509:mpeg21:a0060
821,2111,traditionele,traditionele,𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚,"bekende Steenwedstrijden worden gehouden.Men weet het, het zijn 𝙩𝙧𝙖𝙙𝙞𝙩𝙞𝙤𝙣𝙚𝙡𝙚 wedstrijden, die al ontelbaar vele Jaren op die dag worden geor",https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:011117733:mpeg21:a0114
822,2110,inheems,inheems',𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝘜,chen beide religies is zeer groet.De Hindoe-godsdienst is vanouds 𝙞𝙣𝙝𝙚𝙚𝙢𝙨𝘜 pantheïstisch en aristocratie De Islam is vanouds een vre e m c. ,https://www.delpher.nl/nl/kranten/view?coll=ddd&identifier=ddd:010694013:mpeg21:a0128
