anonymised_participant_id,extract_id,response,suggestion
351,2406,Omstreden naar huidige maatstaven,
352,2406,Niet omstreden,
353,2406,Niet omstreden,
354,2406,Omstreden naar huidige maatstaven,
401,2406,Omstreden naar huidige maatstaven,Den Javaan
349,2405,Omstreden naar huidige maatstaven,
350,2405,Omstreden naar huidige maatstaven,
351,2405,Niet omstreden,
352,2405,Onleesbare OCR,
353,2405,Niet omstreden,
354,2405,Weet ik niet,
401,2405,Niet omstreden,Nee
349,2404,Onleesbare OCR,
350,2404,Niet omstreden,
351,2404,Weet ik niet,
352,2404,Weet ik niet,
353,2404,Weet ik niet,
354,2404,Niet omstreden,
401,2404,Omstreden naar huidige maatstaven,Nee
349,2403,Omstreden naar huidige maatstaven,
350,2403,Niet omstreden,
351,2403,Weet ik niet,
352,2403,Weet ik niet,
353,2403,Weet ik niet,
354,2403,Niet omstreden,
401,2403,Omstreden naar huidige maatstaven,Nee
349,2402,Niet omstreden,
350,2402,Niet omstreden,
351,2402,Onleesbare OCR,
352,2402,Niet omstreden,
353,2402,Niet omstreden,
354,2402,Niet omstreden,
401,2402,Onleesbare OCR,Nee
349,2401,Niet omstreden,
350,2401,Omstreden naar huidige maatstaven,
351,2401,Niet omstreden,
352,2401,Omstreden naar huidige maatstaven,
353,2401,Niet omstreden,
354,2401,Niet omstreden,
401,2401,Niet omstreden,"Geen omstreden woorden, het gaat om nationaliteiten."
349,2400,Niet omstreden,
350,2400,Niet omstreden,Geen
351,2400,Onleesbare OCR,
352,2400,Niet omstreden,
353,2400,Niet omstreden,
354,2400,Niet omstreden,achtergrond
401,2400,Niet omstreden,Nee
343,2399,Niet omstreden,
344,2399,Niet omstreden,
345,2399,Niet omstreden,
346,2399,Niet omstreden,
347,2399,Niet omstreden,
348,2399,Niet omstreden,
403,2399,Niet omstreden,
343,2398,Niet omstreden,
344,2398,Onleesbare OCR,
345,2398,Niet omstreden,
346,2398,Niet omstreden,
347,2398,Niet omstreden,
348,2398,Niet omstreden,
403,2398,Niet omstreden,
343,2397,Niet omstreden,
344,2397,Niet omstreden,
345,2397,Niet omstreden,
346,2397,Niet omstreden,
347,2397,Niet omstreden,
348,2397,Niet omstreden,
403,2397,Niet omstreden,
343,2396,Omstreden naar huidige maatstaven,
344,2396,Onleesbare OCR,
345,2396,Niet omstreden,
346,2396,Onleesbare OCR,
347,2396,Niet omstreden,
348,2396,Niet omstreden,
403,2396,Omstreden naar huidige maatstaven,"Halfbloeds, wijfjes"
343,2395,Niet omstreden,
344,2395,Niet omstreden,
345,2395,Niet omstreden,
346,2395,Niet omstreden,
347,2395,Niet omstreden,
348,2395,Niet omstreden,
403,2395,Weet ik niet,
343,2393,Onleesbare OCR,
344,2393,Niet omstreden,
345,2393,Niet omstreden,
346,2393,Niet omstreden,
347,2393,Onleesbare OCR,
348,2393,Niet omstreden,
403,2393,Weet ik niet,
343,2392,Niet omstreden,
344,2392,Niet omstreden,
345,2392,Niet omstreden,
346,2392,Niet omstreden,
347,2392,Niet omstreden,
348,2392,Niet omstreden,
403,2392,Weet ik niet,
343,2391,Niet omstreden,
344,2391,Niet omstreden,
345,2391,Niet omstreden,
346,2391,Niet omstreden,
347,2391,Niet omstreden,
348,2391,Niet omstreden,
403,2391,Omstreden naar huidige maatstaven,"""vrij armzalig troepje"""
343,2389,Niet omstreden,
344,2389,Niet omstreden,
345,2389,Niet omstreden,
346,2389,Niet omstreden,
347,2389,Niet omstreden,
348,2389,Omstreden naar huidige maatstaven,
403,2389,Omstreden naar huidige maatstaven,
343,2388,Omstreden naar huidige maatstaven,
344,2388,Niet omstreden,
345,2388,Omstreden naar huidige maatstaven,
346,2388,Omstreden naar huidige maatstaven,
347,2388,Omstreden naar huidige maatstaven,
348,2388,Omstreden naar huidige maatstaven,negers
403,2388,Omstreden naar huidige maatstaven,
343,2387,Niet omstreden,
344,2387,Onleesbare OCR,
345,2387,Niet omstreden,
346,2387,Niet omstreden,
347,2387,Niet omstreden,
348,2387,Niet omstreden,
403,2387,Niet omstreden,
343,2386,Omstreden naar huidige maatstaven,
344,2386,Omstreden naar huidige maatstaven,
345,2386,Niet omstreden,
346,2386,Niet omstreden,
347,2386,Niet omstreden,
348,2386,Niet omstreden,
403,2386,Omstreden naar huidige maatstaven,
343,2385,Niet omstreden,
344,2385,Niet omstreden,
345,2385,Niet omstreden,
346,2385,Niet omstreden,
347,2385,Niet omstreden,
348,2385,Niet omstreden,Nazi
403,2385,Niet omstreden,
343,2384,Niet omstreden,
344,2384,Niet omstreden,
345,2384,Niet omstreden,
346,2384,Niet omstreden,
347,2384,Niet omstreden,
348,2384,Niet omstreden,
403,2384,Weet ik niet,
343,2383,Onleesbare OCR,
344,2383,Onleesbare OCR,
345,2383,Weet ik niet,
346,2383,Onleesbare OCR,
347,2383,Onleesbare OCR,
348,2383,Weet ik niet,
403,2383,Onleesbare OCR,
343,2382,Omstreden naar huidige maatstaven,
344,2382,Omstreden naar huidige maatstaven,zuivere imitaties 
345,2382,Omstreden naar huidige maatstaven,
346,2382,Omstreden naar huidige maatstaven,
347,2382,Omstreden naar huidige maatstaven,
348,2382,Omstreden naar huidige maatstaven,nikkers
403,2382,Omstreden naar huidige maatstaven,
343,2381,Weet ik niet,
344,2381,Omstreden naar huidige maatstaven,
345,2381,Niet omstreden,
346,2381,Niet omstreden,
347,2381,Weet ik niet,
348,2381,Omstreden naar huidige maatstaven,
403,2381,Omstreden naar huidige maatstaven,
343,2380,Weet ik niet,
344,2380,Weet ik niet,
345,2380,Niet omstreden,
346,2380,Niet omstreden,
347,2380,Weet ik niet,
348,2380,Niet omstreden,
403,2380,Weet ik niet,
343,2379,Niet omstreden,
344,2379,Niet omstreden,
345,2379,Niet omstreden,
346,2379,Niet omstreden,
347,2379,Omstreden naar huidige maatstaven,
348,2379,Niet omstreden,
403,2379,Omstreden naar huidige maatstaven,
343,2378,Niet omstreden,
344,2378,Omstreden naar huidige maatstaven,
345,2378,Niet omstreden,
346,2378,Niet omstreden,
347,2378,Niet omstreden,
348,2378,Niet omstreden,
403,2378,Niet omstreden,
343,2377,Niet omstreden,
344,2377,Niet omstreden,
345,2377,Niet omstreden,
346,2377,Niet omstreden,
347,2377,Niet omstreden,
348,2377,Niet omstreden,
403,2377,Niet omstreden,
343,2376,Onleesbare OCR,
344,2376,Onleesbare OCR,
345,2376,Niet omstreden,
346,2376,Onleesbare OCR,
347,2376,Onleesbare OCR,
348,2376,Weet ik niet,
403,2376,Onleesbare OCR,
343,2375,Niet omstreden,
344,2375,Niet omstreden,
345,2375,Niet omstreden,
346,2375,Niet omstreden,
347,2375,Niet omstreden,
348,2375,Niet omstreden,
403,2375,Weet ik niet,
343,2373,Onleesbare OCR,
344,2373,Onleesbare OCR,
345,2373,Niet omstreden,
346,2373,Niet omstreden,
347,2373,Onleesbare OCR,
348,2373,Weet ik niet,
403,2373,Onleesbare OCR,
343,2372,Niet omstreden,
344,2372,Niet omstreden,
345,2372,Niet omstreden,
346,2372,Niet omstreden,
347,2372,Niet omstreden,
348,2372,Niet omstreden,
403,2372,Niet omstreden,
343,2371,Niet omstreden,
344,2371,Niet omstreden,
345,2371,Niet omstreden,
346,2371,Niet omstreden,
347,2371,Niet omstreden,
348,2371,Niet omstreden,
403,2371,Niet omstreden,
343,2370,Omstreden naar huidige maatstaven,
344,2370,Omstreden naar huidige maatstaven,
345,2370,Niet omstreden,
346,2370,Omstreden naar huidige maatstaven,
347,2370,Omstreden naar huidige maatstaven,
348,2370,Omstreden naar huidige maatstaven,
403,2370,Omstreden naar huidige maatstaven,
343,2369,Omstreden naar huidige maatstaven,
344,2369,Omstreden naar huidige maatstaven,
345,2369,Niet omstreden,
346,2369,Omstreden naar huidige maatstaven,
347,2369,Weet ik niet,
348,2369,Niet omstreden,
403,2369,Niet omstreden,
343,2368,Niet omstreden,
344,2368,Niet omstreden,
345,2368,Niet omstreden,
346,2368,Niet omstreden,
347,2368,Niet omstreden,
348,2368,Niet omstreden,
403,2368,Niet omstreden,
343,2367,Niet omstreden,
344,2367,Onleesbare OCR,
345,2367,Niet omstreden,
346,2367,Niet omstreden,
347,2367,Niet omstreden,
348,2367,Niet omstreden,
403,2367,Weet ik niet,privilegie
343,2366,Niet omstreden,
344,2366,Niet omstreden,
345,2366,Niet omstreden,
346,2366,Niet omstreden,
347,2366,Niet omstreden,
348,2366,Niet omstreden,
403,2366,Niet omstreden,
343,2365,Onleesbare OCR,
344,2365,Omstreden naar huidige maatstaven,
345,2365,Niet omstreden,
346,2365,Niet omstreden,
347,2365,Onleesbare OCR,
348,2365,Niet omstreden,
403,2365,Niet omstreden,
343,2364,Weet ik niet,
344,2364,Weet ik niet,
345,2364,Omstreden naar huidige maatstaven,
346,2364,Niet omstreden,
347,2364,Weet ik niet,
348,2364,Omstreden naar huidige maatstaven,
403,2364,Omstreden naar huidige maatstaven,blank
343,2363,Niet omstreden,
344,2363,Niet omstreden,
345,2363,Niet omstreden,
346,2363,Niet omstreden,
347,2363,Niet omstreden,
348,2363,Niet omstreden,
403,2363,Niet omstreden,
343,2362,Niet omstreden,
344,2362,Niet omstreden,
345,2362,Niet omstreden,
346,2362,Niet omstreden,
347,2362,Omstreden naar huidige maatstaven,
348,2362,Omstreden naar huidige maatstaven,
403,2362,Omstreden naar huidige maatstaven,
343,2361,Omstreden naar huidige maatstaven,
344,2361,Omstreden naar huidige maatstaven,handelsvriend
345,2361,Niet omstreden,
346,2361,Onleesbare OCR,
347,2361,Onleesbare OCR,
348,2361,Niet omstreden,
403,2361,Omstreden naar huidige maatstaven,
343,2360,Niet omstreden,
344,2360,Niet omstreden,
345,2360,Niet omstreden,
346,2360,Niet omstreden,
347,2360,Niet omstreden,
348,2360,Niet omstreden,
403,2360,Niet omstreden,
343,2359,Weet ik niet,
344,2359,Weet ik niet,
345,2359,Niet omstreden,
346,2359,Niet omstreden,
347,2359,Weet ik niet,
348,2359,Niet omstreden,
403,2359,Weet ik niet,
343,2358,Omstreden naar huidige maatstaven,
344,2358,Onleesbare OCR,
345,2358,Weet ik niet,
346,2358,Onleesbare OCR,
347,2358,Onleesbare OCR,
348,2358,Niet omstreden,
403,2358,Onleesbare OCR,
343,2357,Niet omstreden,
344,2357,Omstreden naar huidige maatstaven,
345,2357,Niet omstreden,
346,2357,Niet omstreden,
347,2357,Niet omstreden,
348,2357,Omstreden naar huidige maatstaven,
403,2357,Niet omstreden,
343,2356,Niet omstreden,
344,2356,Niet omstreden,
345,2356,Niet omstreden,
346,2356,Niet omstreden,
347,2356,Niet omstreden,
348,2356,Niet omstreden,
403,2356,Niet omstreden,
343,2355,Omstreden naar huidige maatstaven,
344,2355,Omstreden naar huidige maatstaven,
345,2355,Niet omstreden,
346,2355,Niet omstreden,
347,2355,Omstreden naar huidige maatstaven,
348,2355,Niet omstreden,
403,2355,Niet omstreden,
343,2354,Omstreden naar huidige maatstaven,
344,2354,Niet omstreden,
345,2354,Niet omstreden,
346,2354,Niet omstreden,
347,2354,Niet omstreden,
348,2354,Omstreden naar huidige maatstaven,
403,2354,Omstreden naar huidige maatstaven,
343,2352,Niet omstreden,
344,2352,Onleesbare OCR,
345,2352,Niet omstreden,
346,2352,Niet omstreden,
347,2352,Onleesbare OCR,
348,2352,Niet omstreden,
403,2352,Niet omstreden,
343,2351,Niet omstreden,
344,2351,Niet omstreden,
345,2351,Niet omstreden,
346,2351,Onleesbare OCR,
347,2351,Onleesbare OCR,
348,2351,Niet omstreden,
403,2351,Niet omstreden,
336,2349,Niet omstreden,
337,2349,Omstreden naar huidige maatstaven,
338,2349,Omstreden naar huidige maatstaven,heidense beschaving
339,2349,Niet omstreden,
340,2349,Niet omstreden,
341,2349,Niet omstreden,
342,2349,Weet ik niet,
336,2348,Weet ik niet,
337,2348,Niet omstreden,
338,2348,Niet omstreden,
339,2348,Niet omstreden,
340,2348,Niet omstreden,
341,2348,Niet omstreden,
342,2348,Niet omstreden,
336,2347,Niet omstreden,
337,2347,Niet omstreden,
338,2347,Niet omstreden,
339,2347,Niet omstreden,
340,2347,Niet omstreden,
341,2347,Niet omstreden,
342,2347,Niet omstreden,
336,2346,Weet ik niet,
337,2346,Niet omstreden,
338,2346,Omstreden naar huidige maatstaven,
339,2346,Niet omstreden,
340,2346,Weet ik niet,
341,2346,Niet omstreden,
342,2346,Omstreden naar huidige maatstaven,
336,2345,Omstreden naar huidige maatstaven,
337,2345,Weet ik niet,
338,2345,Omstreden naar huidige maatstaven,
339,2345,Omstreden naar huidige maatstaven,
340,2345,Niet omstreden,
341,2345,Niet omstreden,
342,2345,Niet omstreden,
336,2344,Weet ik niet,
337,2344,Weet ik niet,
338,2344,Niet omstreden,
339,2344,Omstreden naar huidige maatstaven,
340,2344,Niet omstreden,
341,2344,Weet ik niet,
342,2344,Omstreden naar huidige maatstaven,
336,2343,Niet omstreden,
337,2343,Niet omstreden,
338,2343,Niet omstreden,
339,2343,Niet omstreden,
340,2343,Niet omstreden,
341,2343,Niet omstreden,
342,2343,Weet ik niet,
336,2341,Niet omstreden,
337,2341,Omstreden naar huidige maatstaven,
338,2341,Omstreden naar huidige maatstaven,
339,2341,Niet omstreden,
340,2341,Omstreden naar huidige maatstaven,blinden
341,2341,Niet omstreden,
342,2341,Weet ik niet,
336,2339,Niet omstreden,
337,2339,Niet omstreden,
338,2339,Niet omstreden,
339,2339,Niet omstreden,
340,2339,Niet omstreden,
341,2339,Niet omstreden,
342,2339,Niet omstreden,
336,2338,Niet omstreden,
337,2338,Weet ik niet,
338,2338,Omstreden naar huidige maatstaven,
339,2338,Niet omstreden,
340,2338,Niet omstreden,
341,2338,Weet ik niet,
342,2338,Weet ik niet,
336,2337,Onleesbare OCR,
337,2337,Niet omstreden,
338,2337,Onleesbare OCR,
339,2337,Onleesbare OCR,
340,2337,Onleesbare OCR,
341,2337,Onleesbare OCR,
342,2337,Onleesbare OCR,
336,2336,Weet ik niet,
337,2336,Niet omstreden,
338,2336,Weet ik niet,
339,2336,Omstreden naar huidige maatstaven,
340,2336,Niet omstreden,
341,2336,Weet ik niet,
342,2336,Omstreden naar huidige maatstaven,
336,2335,Omstreden naar huidige maatstaven,
337,2335,Weet ik niet,
338,2335,Omstreden naar huidige maatstaven,
339,2335,Omstreden naar huidige maatstaven,
340,2335,Weet ik niet,
341,2335,Omstreden naar huidige maatstaven,
342,2335,Omstreden naar huidige maatstaven,
336,2334,Omstreden naar huidige maatstaven,
337,2334,Omstreden naar huidige maatstaven,
338,2334,Omstreden naar huidige maatstaven,
339,2334,Omstreden naar huidige maatstaven,
340,2334,Omstreden naar huidige maatstaven,
341,2334,Omstreden naar huidige maatstaven,
342,2334,Omstreden naar huidige maatstaven,
336,2333,Niet omstreden,
337,2333,Niet omstreden,
338,2333,Niet omstreden,
339,2333,Niet omstreden,
340,2333,Niet omstreden,
341,2333,Niet omstreden,
342,2333,Niet omstreden,
336,2332,Omstreden naar huidige maatstaven,
337,2332,Omstreden naar huidige maatstaven,
338,2332,Omstreden naar huidige maatstaven,
339,2332,Omstreden naar huidige maatstaven,
340,2332,Omstreden naar huidige maatstaven,neger
341,2332,Omstreden naar huidige maatstaven,
342,2332,Omstreden naar huidige maatstaven,
336,2331,Niet omstreden,n-woord
337,2331,Weet ik niet,
338,2331,Omstreden naar huidige maatstaven,neger
339,2331,Omstreden naar huidige maatstaven,
340,2331,Omstreden naar huidige maatstaven,boschnegers
341,2331,Omstreden naar huidige maatstaven,"boschnegers, halfbloed, neger"
342,2331,Omstreden naar huidige maatstaven,"neger, melaatschen, Indianen, lepreuzen"
336,2330,Niet omstreden,
337,2330,Niet omstreden,
338,2330,Niet omstreden,
339,2330,Niet omstreden,
340,2330,Weet ik niet,
341,2330,Niet omstreden,
342,2330,Niet omstreden,
336,2329,Niet omstreden,
337,2329,Niet omstreden,
338,2329,Niet omstreden,
339,2329,Niet omstreden,
340,2329,Niet omstreden,
341,2329,Niet omstreden,
342,2329,Niet omstreden,
336,2328,Niet omstreden,
337,2328,Niet omstreden,
338,2328,Niet omstreden,
339,2328,Niet omstreden,
340,2328,Niet omstreden,
341,2328,Niet omstreden,
342,2328,Niet omstreden,
336,2327,Weet ik niet,
337,2327,Niet omstreden,
338,2327,Omstreden naar huidige maatstaven,"mulat, wij als blanker ras hooger staan in beschaving, m aleier, sinjo"
339,2327,Omstreden naar huidige maatstaven,
340,2327,Omstreden naar huidige maatstaven,"kleurlir, blank ras"
341,2327,Weet ik niet,halfmensch
342,2327,Weet ik niet,"kleurling, mulat"
336,2326,Niet omstreden,
337,2326,Niet omstreden,
338,2326,Niet omstreden,
339,2326,Niet omstreden,
340,2326,Niet omstreden,
341,2326,Niet omstreden,
342,2326,Niet omstreden,
336,2325,Niet omstreden,
337,2325,Niet omstreden,
338,2325,Niet omstreden,
339,2325,Niet omstreden,
340,2325,Niet omstreden,
341,2325,Niet omstreden,
342,2325,Niet omstreden,
336,2324,Niet omstreden,
337,2324,Niet omstreden,
338,2324,Niet omstreden,
339,2324,Niet omstreden,
340,2324,Niet omstreden,
341,2324,Niet omstreden,
342,2324,Niet omstreden,
336,2323,Niet omstreden,
337,2323,Niet omstreden,
338,2323,Omstreden naar huidige maatstaven,Indie
339,2323,Niet omstreden,
340,2323,Niet omstreden,
341,2323,Niet omstreden,
342,2323,Niet omstreden,
336,2322,Niet omstreden,
337,2322,Niet omstreden,
338,2322,Niet omstreden,
339,2322,Niet omstreden,
340,2322,Weet ik niet,
341,2322,Weet ik niet,
342,2322,Weet ik niet,
336,2321,Weet ik niet,
337,2321,Niet omstreden,
338,2321,Niet omstreden,
339,2321,Niet omstreden,
340,2321,Niet omstreden,
341,2321,Niet omstreden,
342,2321,Onleesbare OCR,
336,2320,Weet ik niet,
337,2320,Niet omstreden,
338,2320,Niet omstreden,
339,2320,Niet omstreden,
340,2320,Niet omstreden,
341,2320,Niet omstreden,
342,2320,Niet omstreden,
336,2318,Niet omstreden,
337,2318,Niet omstreden,
338,2318,Niet omstreden,
339,2318,Niet omstreden,
340,2318,Niet omstreden,
341,2318,Niet omstreden,
342,2318,Niet omstreden,
336,2317,Weet ik niet,
337,2317,Niet omstreden,Werd misschien vroeger wel als omstreden gezien
338,2317,Niet omstreden,Roodhuid
339,2317,Omstreden naar huidige maatstaven,
340,2317,Omstreden naar huidige maatstaven,roodhuid
341,2317,Niet omstreden,Roodhuid
342,2317,Omstreden naar huidige maatstaven,"Roodhuid, Indiaan"
336,2316,Omstreden naar huidige maatstaven,n-woord
337,2316,Omstreden naar huidige maatstaven,
338,2316,Omstreden naar huidige maatstaven,boschneger negers
339,2316,Omstreden naar huidige maatstaven,
340,2316,Omstreden naar huidige maatstaven,"negers, djoeka"
341,2316,Omstreden naar huidige maatstaven,"negers, boschneger, negerbevolking"
342,2316,Omstreden naar huidige maatstaven,"negers, negerbevolking, djoeka, boschneger"
336,2315,Niet omstreden,
337,2315,Niet omstreden,
338,2315,Niet omstreden,
339,2315,Niet omstreden,
340,2315,Niet omstreden,
341,2315,Niet omstreden,
342,2315,Niet omstreden,
336,2314,Niet omstreden,
337,2314,Niet omstreden,
338,2314,Niet omstreden,
339,2314,Niet omstreden,
340,2314,Omstreden naar huidige maatstaven,negrin
341,2314,Niet omstreden,
342,2314,Niet omstreden,
336,2313,Niet omstreden,
337,2313,Niet omstreden,
338,2313,Niet omstreden,
339,2313,Niet omstreden,
340,2313,Niet omstreden,
341,2313,Niet omstreden,
342,2313,Niet omstreden,
336,2310,Niet omstreden,
337,2310,Niet omstreden,
338,2310,Niet omstreden,
339,2310,Niet omstreden,
340,2310,Niet omstreden,
341,2310,Niet omstreden,
342,2310,Weet ik niet,kruisrassen(vraagstuk)
336,2309,Niet omstreden,
337,2309,Niet omstreden,
338,2309,Niet omstreden,
339,2309,Niet omstreden,
340,2309,Niet omstreden,
341,2309,Onleesbare OCR,
342,2309,Onleesbare OCR,
336,2308,Omstreden naar huidige maatstaven,spoorramp
337,2308,Niet omstreden,Misschien vroeger wel omstreden
338,2308,Omstreden naar huidige maatstaven,
339,2308,Omstreden naar huidige maatstaven,
340,2308,Niet omstreden,
341,2308,Omstreden naar huidige maatstaven,
342,2308,Omstreden naar huidige maatstaven,
336,2307,Niet omstreden,
337,2307,Niet omstreden,
338,2307,Niet omstreden,
339,2307,Niet omstreden,
340,2307,Niet omstreden,
341,2307,Niet omstreden,
342,2307,Niet omstreden,
336,2306,Niet omstreden,
337,2306,Niet omstreden,
338,2306,Onleesbare OCR,
339,2306,Onleesbare OCR,
340,2306,Onleesbare OCR,
341,2306,Onleesbare OCR,
342,2306,Onleesbare OCR,
336,2305,Niet omstreden,
337,2305,Niet omstreden,
338,2305,Niet omstreden,
339,2305,Niet omstreden,
340,2305,Niet omstreden,
341,2305,Niet omstreden,
342,2305,Niet omstreden,
336,2304,Weet ik niet,
337,2304,Niet omstreden,
338,2304,Omstreden naar huidige maatstaven,
339,2304,Omstreden naar huidige maatstaven,
340,2304,Niet omstreden,
341,2304,Weet ik niet,
342,2304,Weet ik niet,
336,2303,Niet omstreden,
337,2303,Niet omstreden,
338,2303,Niet omstreden,
339,2303,Niet omstreden,
340,2303,Niet omstreden,
341,2303,Niet omstreden,
342,2303,Niet omstreden,
336,2302,Niet omstreden,
337,2302,Niet omstreden,
338,2302,Niet omstreden,
339,2302,Niet omstreden,
340,2302,Omstreden naar huidige maatstaven,anti-Engelsch
341,2302,Niet omstreden,
342,2302,Niet omstreden,
336,2301,Niet omstreden,
337,2301,Niet omstreden,
338,2301,Niet omstreden,
339,2301,Niet omstreden,
340,2301,Niet omstreden,
341,2301,Niet omstreden,
342,2301,Niet omstreden,
336,2300,Niet omstreden,
337,2300,Niet omstreden,
338,2300,Onleesbare OCR,
339,2300,Niet omstreden,
